record_id,data_source,icij_source,node_type,primary_name,jurisdiction,status,incorporated,inactivated,struck_off,company_type,countries,address,address_type,notes
10017875,ICIJ,Panama Papers,ENTITY,Fexon International Limited,SEY,Active,03-AUG-2005,,,,SEY;GBR,JMILSOM & DSTANDISH RECEIVERS OF FEXON INTERNATIONAL LIMITED C/O KPMG U.K. PLC; 15 CANADA SQUARE LONDON EC4Y8BB; GREATER LONDON UNITED KINGDOM,BUSINESS,
10018376,ICIJ,Panama Papers,ENTITY,AFRICAN AURA RESOURCES (CAM) LIMITED,SEY,Changed agent,10-FEB-2006,06-JAN-2011,31-DEC-2011,,SEY;GBR,AFRICAN AURA MINING INC 41 MAIDEN LANE LONDON WC2E 7LJ UNITED KINGDOM,BUSINESS,
10018434,ICIJ,Panama Papers,ENTITY,TRUCIAL NATURAL RESOURCES S.A.,PMA,Dissolved,23-MAY-1975,09-MAR-1984,23-AUG-1976,,PMA;GBR,"TURNER KENNETH BROWN  100 FETTER LANE LONDON EC4A 1DD ENGLAND, UNITED KINGDOM",BUSINESS,
10018496,ICIJ,Panama Papers,ENTITY,AFRICAN DAWN EQUITY PARTNERS LTD.,SEY,Changed agent,07-MAR-2005,06-JAN-2011,31-DEC-2011,,SEY;GBR,VECTOR FINANCE 82 ST JOHN STREET LONDON EC1M 4JN UNITED KINGDOM,BUSINESS,
10018791,ICIJ,Panama Papers,ENTITY,STRATEGIC INVESTMENTS INC.,PMA,Defaulted,18-MAY-1981,27-APR-1993,18-AUG-1982,,PMA;GBR,"FIELD FISHER WATERHOUSE 35 VINE STREET LONDON EC3N 8AA ENGLAND, UNITED KINGDOM",BUSINESS,
10018919,ICIJ,Panama Papers,ENTITY,A NEW DEAL LIMITED,SEY,Defaulted,10-MAY-2005,02-JAN-2007,31-DEC-2006,,SEY;GBR,MAYFAIR BUSINESS CONSUL [Rodney Whiston-Dew] Chambers 2 Charles Street London W17 5DB,BUSINESS,
10018937,ICIJ,Panama Papers,ENTITY,COLVA S.A.,PMA,Bad debt account,06-AUG-2001,19-JAN-2005,06-NOV-2002,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10019378,ICIJ,Panama Papers,ENTITY,Bedford Worldwide Ltd.,ANG,Active,24-APR-2014,,,,ANG;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10019514,ICIJ,Panama Papers,ENTITY,I Q. MANAGEMENT INCORPORATED,SEY,Defaulted,11-DEC-2002,04-JAN-2006,31-DEC-2005,,SEY;GBR,ALAN FULLER Awf Domain Delint 2 Oud Turnhout Belgium LONDON EC2N 2AT,BUSINESS,
10019761,ICIJ,Panama Papers,ENTITY,SILVERDALE LIMITED,SEY,Defaulted,10-JAN-2003,,31-DEC-2015,,SEY;GBR,"CORPORATE BUSINESS CENT 4Th Floor, Lawford House Albert Place London N3 1Rl BN41 1WR",BUSINESS,
10019819,ICIJ,Panama Papers,ENTITY,MILLWAY LIMITED,SEY,Defaulted,03-FEB-2003,04-JAN-2005,31-DEC-2004,,SEY;GBR,WYNNDEL INT. LTD C/O Portland Financial [Mr A Smith] 19 Bulstrode Street London W1U 2JN,BUSINESS,
10020124,ICIJ,Panama Papers,ENTITY,EMERALD MANAGEMENT LIMITED,SEY,Defaulted,09-MAR-2004,09-JAN-2009,31-DEC-2008,,SEY;GBR,CEC GROUP LIMITED 11 HERA COURT CYCLOPS WHARF HOMER DRIVE LONDON E14 3UJ UNITED KINGDOM,BUSINESS,
10020113,ICIJ,Panama Papers,ENTITY,WINSLOW LIMITED,SEY,Defaulted,30-JUN-2004,02-JAN-2008,31-DEC-2007,,SEY;GBR,A MALIDA CHARTERED ACCS [Mr Arif Malida] 66 Moyser Road London Sw16 6Sq E15 2BY,BUSINESS,
10020135,ICIJ,Panama Papers,ENTITY,AFRICAN AURA RESOURCES (LIB) LIMITED,SEY,Changed agent,10-FEB-2006,06-JAN-2011,31-DEC-2011,,SEY;GBR,AFRICAN AURA MINING INC 41 MAIDEN LANE LONDON WC2E 7LJ UNITED KINGDOM,BUSINESS,
10020217,ICIJ,Panama Papers,ENTITY,NAPA VALLEY LIMITED,SEY,Defaulted,06-DEC-2004,02-JAN-2008,31-DEC-2007,,SEY;GBR,"MR R COCHRANE C/O TRG Homes Limited Thornton House, Thornton Road Wimbledon London SW19 4NG",BUSINESS,
10020237,ICIJ,Panama Papers,ENTITY,SHAHJA INVESTMENTS LIMITED,SEY,Defaulted,08-AUG-2005,02-JAN-2008,31-DEC-2007,,SEY;GBR,MTC 17 Bentink Street Marlybone London W1U 2ES,BUSINESS,
10020361,ICIJ,Panama Papers,ENTITY,LEYWOOD CORP.,PMA,Defaulted,22-JAN-2001,05-JUL-2004,22-APR-2002,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10020481,ICIJ,Panama Papers,ENTITY,"MAJESTIC PROPERTY INVESTMENTS, S.A.",PMA,Active,24-AUG-1987,,,,PMA;GBR,ASIAN OFFSHORE SERVICES [Mr C Idnani] 126 Cannon Street Road London W1T 5Df WC1V 6JF,BUSINESS,
10020514,ICIJ,Panama Papers,ENTITY,FAIRWAY LINES S.A.,PMA,Dissolved,02-OCT-1981,09-DEC-1984,02-JAN-1983,,PMA;GBR,"ILIFFES (LONDON) 40 BERNARD STREET LONDON WCIN 1LE ENGLAND, UNITED KINGDOM",BUSINESS,
10020575,ICIJ,Panama Papers,ENTITY,MANO NICKEL CORPORATION LTD.,SEY,Defaulted,11-MAY-2007,09-JAN-2009,31-DEC-2008,,SEY;GBR,AFRICAN AURA MINING INC 41 MAIDEN LANE LONDON WC2E 7LJ UNITED KINGDOM,BUSINESS,
10020615,ICIJ,Panama Papers,ENTITY,BURFIELD INTERNATIONAL CORPORATION,SEY,Active,21-FEB-2008,,,,SEY;GBR,MAYFAIR BUSINESS CONSUL [Rodney Whiston-Dew] Chambers 2 Charles Street London W17 5DB,BUSINESS,
10020837,ICIJ,Panama Papers,ENTITY,Graphite Investments Limited,SEY,Defaulted,18-JUL-2007,03-JAN-2012,31-DEC-2011,,SEY;GBR,A MALIDA CHARTERED ACCS [Mr Arif Malida] 66 Moyser Road London Sw16 6Sq E15 2BY,BUSINESS,
10020924,ICIJ,Panama Papers,ENTITY,LIBERTAS CAPITAL LLC.,SEY,Defaulted,06-MAR-2006,03-JAN-2013,31-DEC-2012,,SEY;GBR,LORENZI SERGIO R. 31 MARLOES ROAD; FLAT # 3 LONDON W8 6LG; UNITED KINGDOM,BUSINESS,
10020945,ICIJ,Panama Papers,ENTITY,BADEN INTERNATIONAL INC.,SEY,Defaulted,04-APR-2003,,31-DEC-2015,,SEY;GBR,CH. HAUSMANN & CO.SOLICITORS Mr Alexander Trager-Lewis 5 De Walden Court 85 New Cavendish Street London W1W 6XD,BUSINESS,
10021081,ICIJ,Panama Papers,ENTITY,YEAGER TRADING CORP.,PMA,Bad debt account,18-SEP-2001,19-JAN-2005,18-DEC-2002,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10021383,ICIJ,Panama Papers,ENTITY,Lucky Kingdom Investments Limited,SEY,Active,03-AUG-2005,,,,SEY;GBR,J MILSOM & D STANDISH RECEIVERS OF LUCKY KINGDOM INVESTMENTS LIMITED C/O KPMG UNITED KINGDOM PLC; 15 CANADA SQUARE LONDON EC4Y 8BB; GREATER LONDON UNITED KINGDOM,BUSINESS,
10021435,ICIJ,Panama Papers,ENTITY,SAARAH HOLDINGS LTD.,SEY,Defaulted,02-JUL-2008,20-AUG-2010,31-DEC-2009,,SEY;GBR,A MALIDA CHARTERED ACCS [Mr Arif Malida] 66 Moyser Road London Sw16 6Sq E15 2BY,BUSINESS,
10021600,ICIJ,Panama Papers,ENTITY,SUDAN PUBLISHING CORPORATION,PMA,Defaulted,17-JUL-1980,02-JUL-1991,17-OCT-1981,,PMA;GBR,"FALCON (MIDDLE EAST) CONSULTANTS LTD. 7 HANSON STREET LONDON W1P 7LJ ENGLAND, UNITED KINGDOM",BUSINESS,
10021659,ICIJ,Panama Papers,ENTITY,CREWZEN LIMITED,SEY,Dissolved,04-JAN-2007,21-MAY-2013,31-DEC-2014,,SEY;GBR,"MARKOM MANAGEMENT LTD 68 SOUTH LAMBETH ROAD SUITE 9, 3RD FLOOR SW8 1RL LONDON",BUSINESS,
10021861,ICIJ,Panama Papers,ENTITY,MEWBURN INC.,PMA,Defaulted,11-MAY-1989,03-AUG-1994,11-AUG-1990,,PMA;GBR,FINERS STEPHENS INNOCENT 179 GREAT PORTLAND STREET LONDON W1W 5LS ENGLAND ATT.: MR. MICHAEL I. GREEN **S.I.**,BUSINESS,
10021864,ICIJ,Panama Papers,ENTITY,GUINEAN DIAMOND CORPORATION LTD.,SEY,Changed agent,20-MAR-2006,25-FEB-2011,31-DEC-2011,,SEY;GBR,AFRICAN AURA MINING INC 41 MAIDEN LANE LONDON WC2E 7LJ UNITED KINGDOM,BUSINESS,
10021888,ICIJ,Panama Papers,ENTITY,ARTEMIS INVESTMENTS LIMITED,SEY,Active,04-APR-2003,,,,SEY;GBR,CH. HAUSMANN & CO.SOLICITORS Mr Alexander Trager-Lewis 5 De Walden Court 85 New Cavendish Street London W1W 6XD,BUSINESS,
10021921,ICIJ,Panama Papers,ENTITY,VENSTAR TRADING LIMITED,SEY,Defaulted,08-JAN-2009,11-JAN-2011,31-DEC-2010,,SEY;GBR,NEW ITALIAN SERVICES LTD 48 Bishopsgate London London EC2N 4AJ,BUSINESS,
10021948,ICIJ,Panama Papers,ENTITY,ARABIAN RESOURCE HOLDINGS Limited,SEY,Changed agent,18-APR-2008,03-JAN-2011,31-DEC-2011,,SEY;GBR,AFRICAN AURA MINING INC 41 MAIDEN LANE LONDON WC2E 7LJ UNITED KINGDOM,BUSINESS,
10022281,ICIJ,Panama Papers,ENTITY,FOXCOMBE HOLDINGS CORPORATION,SEY,Defaulted,04-DEC-2003,19-JAN-2015,31-DEC-2014,,SEY;GBR,CH. HAUSMANN & CO.SOLICITORS Mr Alexander Trager-Lewis 5 De Walden Court 85 New Cavendish Street London W1W 6XD,BUSINESS,
10022434,ICIJ,Panama Papers,ENTITY,PORTLAND HOLDINGS LIMITED,SEY,Defaulted,20-OCT-2003,,31-DEC-2014,,SEY;GBR,CH. HAUSMANN & CO.SOLICITORS Mr Alexander Trager-Lewis 5 De Walden Court 85 New Cavendish Street London W1W 6XD,BUSINESS,
10022444,ICIJ,Panama Papers,ENTITY,Goldspring Limited,SEY,Active,12-JAN-2011,,,,SEY;GBR,DAWSONS LLP 2 New Square Lincoln's Inn London Ec4V 6De SW2A 3RZ,BUSINESS,
10022550,ICIJ,Panama Papers,ENTITY,Brimpton Holdings Limited,SEY,Defaulted,17-JUN-2009,11-JAN-2011,31-DEC-2010,,SEY;GBR,NEW ITALIAN SERVICES LTD 48 Bishopsgate London London EC2N 4AJ,BUSINESS,
10022565,ICIJ,Panama Papers,ENTITY,AVANCE AFRICAN GROUP Limited,SEY,Changed agent,18-APR-2008,03-JAN-2011,31-DEC-2011,,SEY;GBR,AFRICAN AURA MINING INC 41 MAIDEN LANE LONDON WC2E 7LJ UNITED KINGDOM,BUSINESS,
10022574,ICIJ,Panama Papers,ENTITY,Anncott Limited,SEY,Active,09-JUN-2010,,,,SEY;GBR,PRITCHARD ENGLEFIELD 14 New Street London Surrey EC2M 4HE,BUSINESS,
10022698,ICIJ,Panama Papers,ENTITY,Stationway Properties Limited,SEY,Active,21-FEB-2012,,,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10022773,ICIJ,Panama Papers,ENTITY,HEWETT PROPERTIES CORP.,PMA,Defaulted,01-OCT-2001,19-JAN-2005,01-JAN-2003,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10022786,ICIJ,Panama Papers,ENTITY,Clanten Limited,SEY,Defaulted,09-JUN-2010,02-JAN-2014,31-DEC-2013,,SEY;GBR,AMICORP (UK) LTD Third Floor Lloyds Avenue London EC3N 3AE,BUSINESS,
10022956,ICIJ,Panama Papers,ENTITY,ASIAN GOLD VENTURES Limited,SEY,Changed agent,18-APR-2008,07-APR-2011,31-DEC-2011,,SEY;GBR,AFRICAN AURA MINING INC 41 MAIDEN LANE LONDON WC2E 7LJ UNITED KINGDOM,BUSINESS,
10023174,ICIJ,Panama Papers,ENTITY,Fermont Mining Limited,SEY,Changed agent,25-APR-2008,10-FEB-2011,31-DEC-2011,,SEY;GBR,AFRICAN AURA MINING INC 41 MAIDEN LANE LONDON WC2E 7LJ UNITED KINGDOM,BUSINESS,
10023352,ICIJ,Panama Papers,ENTITY,TRADING & RISK SYSTEMS INC.,PMA,Defaulted,11-SEP-2001,16-JAN-2007,15-JAN-2007,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10023198,ICIJ,Panama Papers,ENTITY,Professional Shareholding Services Ltd.,SEY,Active,23-FEB-2011,,,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10023349,ICIJ,Panama Papers,ENTITY,STOMEAD TRADING CORP.,PMA,Bad debt account,12-NOV-2001,19-JAN-2005,12-FEB-2004,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10023429,ICIJ,Panama Papers,ENTITY,FARAYA S.A.,PMA,Defaulted,27-AUG-2001,19-JAN-2005,27-NOV-2003,,PMA;USA,WATERLOW LEGAL & COMPAN [Mr A Casey] 6-8 Underwood Street London N1  7Jq 30350 USA,BUSINESS,
10023565,ICIJ,Panama Papers,ENTITY,LAMOS INC.,SEY,Changed agent,28-MAR-2008,08-NOV-2011,31-DEC-2012,,SEY;GBR,"ELI ISRAELI 113 CENTURY COURT GROVE END ROAD ST. JOHN'S WOOD LONDON UK, NW8 9LD",BUSINESS,
10023616,ICIJ,Panama Papers,ENTITY,Precise Investments Limited,SEY,Active,18-FEB-2009,,,,SEY;GBR,"HAKKI GOKMEN/GRM CONSUL 4th Floor, 54 Conduit Street London W1S 3YY EC3R 5EN",BUSINESS,
10023752,ICIJ,Panama Papers,ENTITY,WICKSIDE LIMITED,SEY,Defaulted,01-APR-2009,11-JAN-2011,31-DEC-2010,,SEY;GBR,NEW ITALIAN SERVICES LTD 48 Bishopsgate London London EC2N 4AJ,BUSINESS,
10023757,ICIJ,Panama Papers,ENTITY,Plandon Limited,SEY,Defaulted,28-MAY-2007,09-JAN-2009,31-DEC-2008,,SEY;CHE,DANIEL SUNDIN 107 Jermyn Street Flat 1 London Switzerland SW1Y 6EE,BUSINESS,
10023829,ICIJ,Panama Papers,ENTITY,ARAB GROUP FOR INVESTMENTS AND CONSTRUCTION INC.,PMA,Defaulted,12-MAY-1989,07-NOV-1996,12-AUG-1990,,PMA;GBR,ARAB GROUP FOR INVESTMENTS AND CONSTRUCTION INC. TRADING AND INVESTMENT LIMITED 3RD FLOOR 59 CHARLOTTE STREET LONDON W1P 1LA ENGLAND ATTN.: MR. H. MURAD,BUSINESS,
10023934,ICIJ,Panama Papers,ENTITY,Professional Consulting Services Ltd.,SEY,Active,17-DEC-2009,,,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10023948,ICIJ,Panama Papers,ENTITY,LANSDELL HOLDINGS INC.,PMA,Defaulted,20-AUG-2002,15-NOV-2003,20-NOV-2003,,PMA;GBR,PARVEZ & CO. CHARTERED ACCOUNTANTS 20 GREYHOUND ROAD LONDON W6 8NX ENGLAND,BUSINESS,
10023983,ICIJ,Panama Papers,ENTITY,LEIGHAM S.A.,PMA,Dissolved,06-APR-1988,13-FEB-2009,15-JUL-2011,,PMA;GBR,NORTON ROSE 3 More London Riverside London Middlesex SE1 2AQ,BUSINESS,
10023986,ICIJ,Panama Papers,ENTITY,ROYSTON TRADING S.A.,PMA,Defaulted,15-MAY-1989,15-MAY-1995,15-AUG-1990,,PMA;GBR,"TROWERS & HAMLINS 3 BUNHILL ROW LONDON  DX 774 - EC1Y 8YZ,  UNITED KINGDOM",BUSINESS,
10024088,ICIJ,Panama Papers,ENTITY,Lombard Invest Limited,SEY,Defaulted,06-JAN-2010,03-JAN-2012,31-DEC-2011,,SEY;GBR,MR BASIT AHMAD 11 Rectory Orchard Church Road London SW19 5AS,BUSINESS,
10024238,ICIJ,Panama Papers,ENTITY,OTTO-WEST LIMITED,SEY,Active,16-FEB-2010,,,,SEY;GBR,"HAKKI GOKMEN/GRM CONSUL 4th Floor, 54 Conduit Street London W1S 3YY EC3R 5EN",BUSINESS,
10024244,ICIJ,Panama Papers,ENTITY,Lomax Investments Limited,SEY,Defaulted,17-JUN-2009,11-JAN-2011,31-DEC-2010,,SEY;GBR,MAYFAIR BUSINESS CONSUL [Rodney Whiston-Dew] Chambers 2 Charles Street London W17 5DB,BUSINESS,
10024311,ICIJ,Panama Papers,ENTITY,Pathway Group Limited,SEY,Defaulted,06-JAN-2010,03-JAN-2012,31-DEC-2011,,SEY;GBR,NEW ITALIAN SERVICES LTD 48 Bishopsgate London London EC2N 4AJ,BUSINESS,
10024319,ICIJ,Panama Papers,ENTITY,Southwold Management Limited,SEY,Defaulted,17-JUN-2009,11-JAN-2011,31-DEC-2010,,SEY;GBR,NEW ITALIAN SERVICES LTD 48 Bishopsgate London London EC2N 4AJ,BUSINESS,
10024480,ICIJ,Panama Papers,ENTITY,Pentonvale Limited,SEY,Active,05-JAN-2010,,,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10024583,ICIJ,Panama Papers,ENTITY,INVERSIONES ALTA VISTA S.A.,PMA,Defaulted,26-APR-1989,24-JUN-1992,26-JUL-1990,,PMA;GBR,"BDO STOY HAYWARD 8 BAKER STREET LONDON W1U 3LL ENGLAND, UNITED KINGDOM",BUSINESS,
10024788,ICIJ,Panama Papers,ENTITY,Finquest Limited,SEY,Active,06-JAN-2010,,,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10024802,ICIJ,Panama Papers,ENTITY,Aucam Resources Limited,SEY,Changed agent,12-JUN-2008,17-JAN-2011,31-DEC-2011,,SEY;GBR,AFRICAN AURA MINING INC 41 MAIDEN LANE LONDON WC2E 7LJ UNITED KINGDOM,BUSINESS,
10024816,ICIJ,Panama Papers,ENTITY,REDZONEPOKER LTD.,SEY,Defaulted,20-FEB-2009,11-JAN-2011,31-DEC-2010,,SEY;GBR,STUDIO LEGALE INTERNAZIONALE LOMBARDO 47 Old London Road Kingston Upon Thames Surry KT2 6NG,BUSINESS,
10024876,ICIJ,Panama Papers,ENTITY,Bronz International Holdings Limited,SEY,Dissolved,23-MAR-2009,22-JUN-2012,31-DEC-2013,,SEY;GBR,"HAKKI GOKMEN/GRM CONSUL 4th Floor, 54 Conduit Street London W1S 3YY EC3R 5EN",BUSINESS,
10024879,ICIJ,Panama Papers,ENTITY,CLIFTON REAL ESTATES S.A.,PMA,Defaulted,06-APR-1989,27-JUL-1993,06-JUL-1990,,PMA;GBR,"AMIN & CO. 98 FLEETWOOD ROAD DOLLIS HILL LONDON NW10 1NN ENGLAND, UNITED KINGDOM **S.I.**",BUSINESS,
10024940,ICIJ,Panama Papers,ENTITY,MAGENTA CORPORATION,SEY,Active,04-JUN-2003,,,,SEY;GBR,CH. HAUSMANN & CO.SOLICITORS Mr Alexander Trager-Lewis 5 De Walden Court 85 New Cavendish Street London W1W 6XD,BUSINESS,
10025025,ICIJ,Panama Papers,ENTITY,Lifestyle Group Ltd.,SEY,Active,04-MAY-2010,,,,SEY;GBR,84A LEDBURY ROAD LONDON W11 2AH UK,BUSINESS,
10025090,ICIJ,Panama Papers,ENTITY,NextLNG Limited,SEY,Defaulted,13-OCT-2010,03-JAN-2013,31-DEC-2012,,SEY;GBR,ALPENA VENTURES 50 Sycamore Road Southampton London SO16 6BN,BUSINESS,
10025194,ICIJ,Panama Papers,ENTITY,NEELY CONSULTING CORP.,PMA,Defaulted,12-APR-2002,20-JUL-2006,15-JUL-2006,,PMA;GBR,"JUDGE SYKES FRIXOU 23 KINGSWAY  LONDON WC2B 6YF ENGLAND, UNITED KINGDOM *S.I.*",BUSINESS,
10025236,ICIJ,Panama Papers,ENTITY,Gabhan Ltd.,SEY,Active,07-FEB-2012,,,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10025208,ICIJ,Panama Papers,ENTITY,BLUE PLANET HOLDINGS INTERNATIONAL) LIMITED,SEY,Defaulted,09-JUN-2010,03-JAN-2013,31-DEC-2012,,SEY;GBR,MAYFAIR BUSINESS CONSUL [Rodney Whiston-Dew] Chambers 2 Charles Street London W17 5DB,BUSINESS,
10025252,ICIJ,Panama Papers,ENTITY,"Foresite, Ltd.",SEY,Active,08-OCT-2010,,,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10025253,ICIJ,Panama Papers,ENTITY,"Sereness, Ltd.",SEY,Active,08-OCT-2010,,,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10025254,ICIJ,Panama Papers,ENTITY,Belley Holdings Limited,SEY,Active,02-FEB-2015,,,,SEY;GBR,MARKOM MANAGEMENT LTD 2 A ST.GEORGE WHARF LONDON SW8 2LE UNITED KINGDOM,BUSINESS,
10025275,ICIJ,Panama Papers,ENTITY,FiSoLi Ltd.,SEY,Active,06-AUG-2010,,,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10025309,ICIJ,Panama Papers,ENTITY,SUNBLEND LIMITED,SEY,Active,01-APR-2009,,,,SEY;GBR,WILLOW MANAGEMENT 3 Overlea Road London Leicestershire E5 9BG,BUSINESS,
10025521,ICIJ,Panama Papers,ENTITY,Bulldog International Ltd.,SEY,Active,24-JUN-2009,,,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10025570,ICIJ,Panama Papers,ENTITY,"Equality, Ltd.",SEY,Dissolved,08-OCT-2010,22-APR-2014,31-DEC-2015,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10025557,ICIJ,Panama Papers,ENTITY,Goodwin Group Limited,SEY,Active,12-JAN-2011,,,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10025563,ICIJ,Panama Papers,ENTITY,York Ltd.,SEY,Dissolved,08-OCT-2010,22-APR-2014,31-DEC-2015,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10025811,ICIJ,Panama Papers,ENTITY,Hillbrow Holdings Ltd.,SEY,In transition,24-JUN-2009,19-NOV-2015,31-DEC-2016,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10025686,ICIJ,Panama Papers,ENTITY,Springbok Holdings Ltd.,SEY,Dissolved,24-JUN-2009,09-SEP-2015,31-DEC-2016,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10025968,ICIJ,Panama Papers,ENTITY,LOCKWOOD LIMITED,SEY,Defaulted,30-JAN-2006,02-JAN-2008,31-DEC-2007,,SEY;GBR,MAYFAIR BUSINESS CONSUL [Rodney Whiston-Dew] Chambers 2 Charles Street London W17 5DB,BUSINESS,
10025980,ICIJ,Panama Papers,ENTITY,HAYVILLE LIMITED,SEY,Defaulted,30-JAN-2006,02-JAN-2008,31-DEC-2007,,SEY;GBR,MAYFAIR BUSINESS CONSUL [Rodney Whiston-Dew] Chambers 2 Charles Street London W17 5DB,BUSINESS,
10026211,ICIJ,Panama Papers,ENTITY,JABASCO INVESTMENTS S.A.,SEY,Defaulted,06-SEP-2007,22-APR-2008,31-DEC-2009,,SEY;GBR,FADWA PROPERTIES INC. CRESCENT HOUSE ADDISON CRESCENT LONDON W14 8DT ENGLAND UK,BUSINESS,
10026286,ICIJ,Panama Papers,ENTITY,Winnington Holdings Limited,SEY,Active,02-FEB-2011,,,,SEY;GBR,CHANCERY SOLICITORS Craven House 121 Kingsway London London WC2B 6PA,BUSINESS,
10026389,ICIJ,Panama Papers,ENTITY,LORRIMER LIMITED,SEY,Dissolved,01-APR-2009,13-SEP-2011,31-DEC-2012,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10026424,ICIJ,Panama Papers,ENTITY,AFRICAN AURA RESOURCES (CAR) LIMITED,SEY,Defaulted,10-FEB-2006,03-JAN-2012,31-DEC-2011,,SEY;GBR,AFRICAN AURA MINING INC 41 MAIDEN LANE LONDON WC2E 7LJ UNITED KINGDOM,BUSINESS,
10026720,ICIJ,Panama Papers,ENTITY,Mansion Resources Limited,SEY,Changed agent,17-SEP-2008,28-JAN-2011,31-DEC-2012,,SEY;GBR,AFRICAN AURA MINING INC 41 MAIDEN LANE LONDON WC2E 7LJ UNITED KINGDOM,BUSINESS,
10026806,ICIJ,Panama Papers,ENTITY,GBT Global Limited,SEY,Active,15-SEP-2010,,,,SEY;GBR,MAYFAIR BUSINESS CONSUL [Rodney Whiston-Dew] Chambers 2 Charles Street London W17 5DB,BUSINESS,
10026880,ICIJ,Panama Papers,ENTITY,Mawside Limited,SEY,Active,04-JAN-2012,,,,SEY;GBR,BULLDOG GLOBAL FINANCIAL SERVICES (UK) LTD WARNFORD COURT  29 THROGMORTON STREET  LONDON  EC2N 2AT,BUSINESS,
10026975,ICIJ,Panama Papers,ENTITY,AL-AMAL PROPERTIES S.A.,PMA,Changed agent,28-JAN-1982,04-FEB-1999,28-APR-1999,,PMA;GBR,MESSILA HOUSE LTD. MESSILA HOUSE 51 SOUTH AUDLEY STREET LONDON W1Y 6AA ENGLAND,BUSINESS,
