anchor_record_id,anchor_domain,pointer_record_id,pointer_domain,relationship_role,rel_type,from_date,thru_date
298333,ICIJ_ID,192702,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192713,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189485,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189507,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189536,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189553,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189561,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189573,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189574,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192740,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189608,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189631,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189645,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189707,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189742,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189763,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189775,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189792,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189793,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192887,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189823,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189847,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189862,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189874,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189926,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193072,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193135,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193137,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190133,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193185,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190177,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190192,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190256,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190362,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193441,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190423,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190452,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190453,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190496,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190528,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193792,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193802,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189496,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189498,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189513,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189516,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189522,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189523,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193847,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193927,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193934,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193937,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193938,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193961,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189567,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189638,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189639,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189692,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189711,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189715,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190639,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190714,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190715,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193977,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190789,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194034,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194035,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189738,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189747,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189748,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189762,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189769,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190910,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190915,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190950,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190978,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191024,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189808,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189817,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189833,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189841,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189857,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189876,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194448,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,189923,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190000,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190003,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190043,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190068,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190136,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190152,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190170,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190199,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194488,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194590,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191266,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191343,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191406,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194772,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190327,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191508,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191510,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190383,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190418,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190421,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190458,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190459,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190461,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190500,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190529,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190530,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190552,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190563,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194814,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190613,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194834,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194836,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194887,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191734,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191744,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191753,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190676,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190677,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190696,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190719,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190736,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190782,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190790,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190798,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195003,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195017,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191851,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191855,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195078,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191884,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191885,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191889,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191895,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191995,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192081,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,190947,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195124,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195167,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195187,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195248,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195252,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195281,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192196,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195303,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195318,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195336,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195374,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195398,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192276,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195410,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192425,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192457,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192479,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192600,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192683,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192741,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195568,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195609,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192879,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195688,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195692,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195695,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191358,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191360,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191396,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195728,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195749,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195760,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192959,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192981,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191441,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191515,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195925,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191669,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191709,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195963,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195980,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195998,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196065,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,191874,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193348,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193349,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193352,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193358,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193534,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196383,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196385,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192021,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196466,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196467,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196468,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192202,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192234,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192240,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193762,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193765,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193767,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196506,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196563,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192272,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193893,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192394,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192398,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192426,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193931,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193936,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193939,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193960,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193965,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196745,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196746,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192597,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194070,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196812,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196886,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196954,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192743,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194255,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194256,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194282,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194297,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197085,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197093,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197166,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197179,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197182,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197185,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197210,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194484,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192841,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197280,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194591,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194592,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194596,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194679,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194695,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192911,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197346,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197347,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192932,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192961,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,192980,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197361,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197363,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194741,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194778,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193131,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194816,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194840,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194844,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194849,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197553,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193290,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197592,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197620,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197624,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197640,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197699,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197716,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193344,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193391,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193440,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194908,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194909,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,197904,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195084,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198010,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198011,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195178,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198054,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195259,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195308,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195339,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195341,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193796,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198272,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198303,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198312,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198317,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198395,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198409,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198410,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198411,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195456,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195486,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195489,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195505,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195509,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195573,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193933,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193978,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,193985,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194071,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195731,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195732,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195782,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198587,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198601,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198606,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198673,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198726,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195850,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195881,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195905,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198826,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194279,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195928,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195951,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198872,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198878,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198924,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195952,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195962,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,195966,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196011,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194320,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194322,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196016,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196032,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196033,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196049,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,196081,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194374,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,198977,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,194444,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,199074,ICIJ_ID,intermediary of,INTERMEDIARY,,
298333,ICIJ_ID,199075,ICIJ_ID,intermediary of,INTERMEDIARY,,
